num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :,lata* :
19258,Y1.0Ba1.0Sr1.0Cu3.0O6.98,Y123,82.0,3.784,3.853,11.562,PR05815208,"A. Gauzzi, C. Chaillout-Bougerol, F. Licci, G.P. Radaelli, M. Marezio, R. Masini,",Structural and electronic effects of Sr substitution for Ba in Y(Ba1-xSrx)2Cu3Ow at verying w,"Phys.Rev.B,58(1998)15208",1998.0,3.784
19259,Y1.0Ba1.0Sr1.0Cu3.0O6.96,Y123,83.5,3.785,3.853,11.562,PR05815208,"A. Gauzzi, C. Chaillout-Bougerol, F. Licci, G.P. Radaelli, M. Marezio, R. Masini,",Structural and electronic effects of Sr substitution for Ba in Y(Ba1-xSrx)2Cu3Ow at verying w,"Phys.Rev.B,58(1998)15208",1998.0,3.785
19260,Y1.0Ba1.0Sr1.0Cu3.0O6.8,Y123,51.5,3.801,3.85,11.574000000000002,PR05815208,"A. Gauzzi, C. Chaillout-Bougerol, F. Licci, G.P. Radaelli, M. Marezio, R. Masini,",Structural and electronic effects of Sr substitution for Ba in Y(Ba1-xSrx)2Cu3Ow at verying w,"Phys.Rev.B,58(1998)15208",1998.0,3.801
19261,Y1.0Ba1.0Sr1.0Cu3.0O6.685,Y123,34.0,3.817,3.841,11.584,PR05815208,"A. Gauzzi, C. Chaillout-Bougerol, F. Licci, G.P. Radaelli, M. Marezio, R. Masini,",Structural and electronic effects of Sr substitution for Ba in Y(Ba1-xSrx)2Cu3Ow at verying w,"Phys.Rev.B,58(1998)15208",1998.0,3.817
19263,Y1.0Ba0.75Sr1.25Cu3.0O6.94,Y123,74.0,3.783,3.845,11.539,PR05815208,"A. Gauzzi, C. Chaillout-Bougerol, F. Licci, G.P. Radaelli, M. Marezio, R. Masini,",Structural and electronic effects of Sr substitution for Ba in Y(Ba1-xSrx)2Cu3Ow at verying w,"Phys.Rev.B,58(1998)15208",1998.0,3.783
19400,Er0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,80.0,3.817,3.884,11.67,PR05904504,"J.C. Chen, Li-Chun Tung, M.K. Wu, Weiyan Guan,","Ion-size effect on superconducting transition temperature Tc in R1-x-yPrxCayBa2Cu3O7-z systems (R=Er, Dy, Gd, Eu, Sm, and Nd)","Phys.Rev.B,59(1999)4504",1999.0,3.817
19401,Er0.75Pr0.2Ca0.05Ba2.0Cu3.0O7.0,RE123,80.0,3.82,3.883,11.672,PR05904504,"J.C. Chen, Li-Chun Tung, M.K. Wu, Weiyan Guan,","Ion-size effect on superconducting transition temperature Tc in R1-x-yPrxCayBa2Cu3O7-z systems (R=Er, Dy, Gd, Eu, Sm, and Nd)","Phys.Rev.B,59(1999)4504",1999.0,3.82
19402,Er0.7Pr0.2Ca0.1Ba2.0Cu3.0O7.0,RE123,78.0,3.8205,3.882,11.67,PR05904504,"J.C. Chen, Li-Chun Tung, M.K. Wu, Weiyan Guan,","Ion-size effect on superconducting transition temperature Tc in R1-x-yPrxCayBa2Cu3O7-z systems (R=Er, Dy, Gd, Eu, Sm, and Nd)","Phys.Rev.B,59(1999)4504",1999.0,3.8205
19403,Er0.6Pr0.2Ca0.2Ba2.0Cu3.0O7.0,RE123,74.0,3.82,3.879,11.665,PR05904504,"J.C. Chen, Li-Chun Tung, M.K. Wu, Weiyan Guan,","Ion-size effect on superconducting transition temperature Tc in R1-x-yPrxCayBa2Cu3O7-z systems (R=Er, Dy, Gd, Eu, Sm, and Nd)","Phys.Rev.B,59(1999)4504",1999.0,3.82
19404,Er0.5Pr0.2Ca0.3Ba2.0Cu3.0O7.0,RE123,71.0,3.824,3.876,11.688,PR05904504,"J.C. Chen, Li-Chun Tung, M.K. Wu, Weiyan Guan,","Ion-size effect on superconducting transition temperature Tc in R1-x-yPrxCayBa2Cu3O7-z systems (R=Er, Dy, Gd, Eu, Sm, and Nd)","Phys.Rev.B,59(1999)4504",1999.0,3.824
19419,Nd1.0Ba2.0Cu3.0O6.09,RE123,90.5,3.898,,11.882,PR05903870,"A.T. Boothroyd, E. Brecht, H. Lutgemeier, J.M. Reynolds, N.H. Andersen, P. Schweiss, Th. Wolf, W.W. Schmahl,",Antiferromagnetic ordering states of oxygen-deficient NdBa2Cu3O6+delta and Nd1+yBa2-yCu3O6+x single crystals,"Phys.Rev.B,59(1999)3870",1999.0,3.898
19420,Nd1.0Ba2.0Cu3.0O6.23,RE123,60.5,3.9,,11.79,PR05903870,"A.T. Boothroyd, E. Brecht, H. Lutgemeier, J.M. Reynolds, N.H. Andersen, P. Schweiss, Th. Wolf, W.W. Schmahl,",Antiferromagnetic ordering states of oxygen-deficient NdBa2Cu3O6+delta and Nd1+yBa2-yCu3O6+x single crystals,"Phys.Rev.B,59(1999)3870",1999.0,3.9
19421,Nd1.08Ba1.92Cu3.0O6.17,RE123,77.5,3.89,,11.814,PR05903870,"A.T. Boothroyd, E. Brecht, H. Lutgemeier, J.M. Reynolds, N.H. Andersen, P. Schweiss, Th. Wolf, W.W. Schmahl,",Antiferromagnetic ordering states of oxygen-deficient NdBa2Cu3O6+delta and Nd1+yBa2-yCu3O6+x single crystals,"Phys.Rev.B,59(1999)3870",1999.0,3.89
19502,Hg1.0Ba2.0Cu1.0O4.06,Hg1201,75.0,3.88723,,9.5372,PR05907209,"A.M. Balagurov, D.V. Sheptyakov, E.V. Antipov, M. Marezio, P.G. Radaelli, S.N. Putilin, V.L. Aksenov,",Structure of HgBa2CuO4+delta(0.06,"Phys.Rev.B,59(1999)7209",1999.0,3.88723
19503,Hg1.0Ba2.0Cu1.0O4.13,Hg1201,97.0,3.88367,,9.5298,PR05907209,"A.M. Balagurov, D.V. Sheptyakov, E.V. Antipov, M. Marezio, P.G. Radaelli, S.N. Putilin, V.L. Aksenov,",Structure of HgBa2CuO4+delta(0.06,"Phys.Rev.B,59(1999)7209",1999.0,3.88367
19504,Hg1.0Ba2.0Cu1.0O4.19,Hg1201,70.0,3.87923,,9.5244,PR05907209,"A.M. Balagurov, D.V. Sheptyakov, E.V. Antipov, M. Marezio, P.G. Radaelli, S.N. Putilin, V.L. Aksenov,",Structure of HgBa2CuO4+delta(0.06,"Phys.Rev.B,59(1999)7209",1999.0,3.87923
19543,Y1.0Ba2.0Cu3.0O7.0,Y123,91.0,3.82,3.88,11.67,PR05907184,"A.V. Puchkov, D.N. Basov, H.A. Mook, K. Kishio, M. Okuya, T. Kimura, T. Startseva, T. Timusk,",Tenperature evolution of the pseudogap state in the infrared response of underdoped La2-xSrxCuO4,"Phys.Rev.B,59(1999)7184",1999.0,3.82
19550,Y1.0Ba2.0Cu2.925Fe0.075O7.0,Y123,80.0,3.83,3.87,11.65,PR05907184,"A.V. Puchkov, D.N. Basov, H.A. Mook, K. Kishio, M. Okuya, T. Kimura, T. Startseva, T. Timusk,",Tenperature evolution of the pseudogap state in the infrared response of underdoped La2-xSrxCuO4,"Phys.Rev.B,59(1999)7184",1999.0,3.83
19717,La1.85Sr0.15Cu1.0O4.0,T,38.0,3.772,,13.21,PR05912090,"Jin Hao, Liu Dengpan, Mao Zhiqiang, Wang Bin, Xu Gaojie, Yan Hongjie, Zhang Yuheng,","Transport properties of La1.85-xSr0.15+xCu1-xMxOy (M=Co, Ga)","Phys.Rev.B,59(1999)12090",1999.0,3.772
19718,La1.84Sr0.16Cu0.99Co0.01O4.0,T,30.0,3.773,,13.21,PR05912090,"Jin Hao, Liu Dengpan, Mao Zhiqiang, Wang Bin, Xu Gaojie, Yan Hongjie, Zhang Yuheng,","Transport properties of La1.85-xSr0.15+xCu1-xMxOy (M=Co, Ga)","Phys.Rev.B,59(1999)12090",1999.0,3.773
19719,La1.83Sr0.17Cu0.98Co0.02O4.0,T,18.0,3.775,,13.19,PR05912090,"Jin Hao, Liu Dengpan, Mao Zhiqiang, Wang Bin, Xu Gaojie, Yan Hongjie, Zhang Yuheng,","Transport properties of La1.85-xSr0.15+xCu1-xMxOy (M=Co, Ga)","Phys.Rev.B,59(1999)12090",1999.0,3.775
19805,La1.85Sr0.15Cu1.0O4.0,T,38.9,3.7949,3.7949,13.214,PR05914023,"A.J. Zaleski, J. Klamut,",Influence of Ni and Zn susstitution on anisotropy of the penetration depth in La1.85Sr0.15CuO4,"Phys.Rev.B,59(1999)14023",1999.0,3.7949
19806,La1.85Sr0.15Cu0.995Ni0.005O4.0,T,36.1,3.7804,3.7804,13.227,PR05914023,"A.J. Zaleski, J. Klamut,",Influence of Ni and Zn susstitution on anisotropy of the penetration depth in La1.85Sr0.15CuO4,"Phys.Rev.B,59(1999)14023",1999.0,3.7804
19807,La1.85Sr0.15Cu0.99Ni0.01O4.0,T,33.6,3.7816,3.7816,13.229,PR05914023,"A.J. Zaleski, J. Klamut,",Influence of Ni and Zn susstitution on anisotropy of the penetration depth in La1.85Sr0.15CuO4,"Phys.Rev.B,59(1999)14023",1999.0,3.7816
19808,La1.85Sr0.15Cu0.985Ni0.015O4.0,T,31.7,3.7758,3.7758,13.24,PR05914023,"A.J. Zaleski, J. Klamut,",Influence of Ni and Zn susstitution on anisotropy of the penetration depth in La1.85Sr0.15CuO4,"Phys.Rev.B,59(1999)14023",1999.0,3.7758
19809,La1.85Sr0.15Cu0.975Ni0.025O4.0,T,26.8,3.7825,3.7925,13.218,PR05914023,"A.J. Zaleski, J. Klamut,",Influence of Ni and Zn susstitution on anisotropy of the penetration depth in La1.85Sr0.15CuO4,"Phys.Rev.B,59(1999)14023",1999.0,3.7825
19810,La1.85Sr0.15Cu0.965Ni0.035O4.0,T,23.8,3.7839,3.7839,13.213,PR05914023,"A.J. Zaleski, J. Klamut,",Influence of Ni and Zn susstitution on anisotropy of the penetration depth in La1.85Sr0.15CuO4,"Phys.Rev.B,59(1999)14023",1999.0,3.7839
19811,La1.85Sr0.15Cu0.995Zn0.005O4.0,T,31.9,3.7983,3.7983,13.223,PR05914023,"A.J. Zaleski, J. Klamut,",Influence of Ni and Zn susstitution on anisotropy of the penetration depth in La1.85Sr0.15CuO4,"Phys.Rev.B,59(1999)14023",1999.0,3.7983
19812,La1.85Sr0.15Cu0.99Zn0.01O4.0,T,27.9,3.7951,3.7951,13.219,PR05914023,"A.J. Zaleski, J. Klamut,",Influence of Ni and Zn susstitution on anisotropy of the penetration depth in La1.85Sr0.15CuO4,"Phys.Rev.B,59(1999)14023",1999.0,3.7951
19813,La1.85Sr0.15Cu0.98Zn0.02O4.0,T,17.5,3.7879,3.7879,13.251,PR05914023,"A.J. Zaleski, J. Klamut,",Influence of Ni and Zn susstitution on anisotropy of the penetration depth in La1.85Sr0.15CuO4,"Phys.Rev.B,59(1999)14023",1999.0,3.7879
20047,Eu1.0Ba2.0Cu3.0O6.5,RE123,92.0,3.851,3.904,11.662,SOV0010018,"N.I.Ignat'yeva,",,"Sverkhprovodimost':fizika,khimiya,tekhnika, 8(1995)734-737",1995.0,3.851
20048,Gd1.0Ba2.0Cu3.0O7.0,RE123,92.65,3.842,3.896,11.706,SOV0010019,"V.P.D'yakonov, et al,",,"Fizika tverdogo tela, 38(1996)145-154",1995.0,3.842
20049,Gd1.1Ba1.9Cu3.0O7.0,RE123,80.6,3.85,3.89,11.7,SOV0010019,"V.P.D'yakonov, et al,",,"Fizika tverdogo tela, 38(1996)145-154",1995.0,3.85
20050,Gd0.8Ba1.8Cu3.0O7.0,RE123,48.55,3.878,,11.67,SOV0010019,"V.P.D'yakonov, et al,",,"Fizika tverdogo tela, 38(1996)145-154",1995.0,3.878
20051,Gd0.7Ba1.7Cu3.0O7.0,RE123,36.55,3.87,,11.613,SOV0010019,"V.P.D'yakonov, et al,",,"Fizika tverdogo tela, 38(1996)145-154",1995.0,3.87
20052,Gd0.62Ba1.62Cu3.0O7.0,RE123,34.8,3.868,,11.604,SOV0010019,"V.P.D'yakonov, et al,",,"Fizika tverdogo tela, 38(1996)145-154",1995.0,3.868
20102,Hg1.0Sr2.0La0.33299999999999996Ce0.667Cu2.0O6.0,Hg1212,40.0,3.823,,12.24,SOV0010003,"G.M.Kuz'mitcheva, et al.,",,"SC:PhChT(Sverkhprovodimost'fizika,khimiya,tekhnika), 8(1995)325-334",,3.823
20103,Hg1.0Sr2.0La0.33299999999999996Ce0.667Cu2.0O6.0,Hg1212,40.0,3.873,,12.22,SOV0010003,"G.M.Kuz'mitcheva, et al.,",,"SC:PhChT(Sverkhprovodimost'fizika,khimiya,tekhnika), 8(1995)325-334",,3.873
20104,Hg1.0Sr2.0La0.3Ca0.5Ce0.2Cu2.0O6.0,Hg1212,81.0,3.855,,11.77,SOV0010003,"G.M.Kuz'mitcheva, et al.,",,"SC:PhChT(Sverkhprovodimost'fizika,khimiya,tekhnika), 8(1995)325-334",,3.855
20108,Hg1.0Sr2.0La1.0Cu2.0O6.0,Hg1212,28.0,3.834,,11.56,SOV0010003,"G.M.Kuz'mitcheva, et al.,",,"SC:PhChT(Sverkhprovodimost'fizika,khimiya,tekhnika), 8(1995)325-334",,3.834
20109,Hg1.0Sr2.0La0.5Ca0.5Cu2.0O6.0,Hg1212,51.0,3.884,,12.23,SOV0010003,"G.M.Kuz'mitcheva, et al.,",,"SC:PhChT(Sverkhprovodimost'fizika,khimiya,tekhnika), 8(1995)325-334",,3.884
20112,Hg1.0Sr2.0Pr0.33299999999999996Ce0.667Cu2.0O6.0,Hg1212,40.0,3.857,,12.23,SOV0010003,"G.M.Kuz'mitcheva, et al.,",,"SC:PhChT(Sverkhprovodimost'fizika,khimiya,tekhnika), 8(1995)325-334",,3.857
20115,Hg1.0Sr2.0Nd0.925Ca0.075Cu2.0O6.0,Hg1212,56.0,3.855,,12.07,SOV0010003,"G.M.Kuz'mitcheva, et al.,",,"SC:PhChT(Sverkhprovodimost'fizika,khimiya,tekhnika), 8(1995)325-334",,3.855
20117,Hg1.0Sr2.0Sm0.33299999999999996Ce0.667Cu2.0O6.0,Hg1212,40.0,3.853,,12.18,SOV0010003,"G.M.Kuz'mitcheva, et al.,",,"SC:PhChT(Sverkhprovodimost'fizika,khimiya,tekhnika), 8(1995)325-334",,3.853
20133,Hg0.8Mn0.2Ba2.0Cu1.0O4.2,Hg1201,91.0,3.89,,9.343,JMC0050701,,,"J.Mater.Chem., 5(1995)701-703",,3.89
20134,Hg0.8Nd0.2Ba2.0Cu1.0O4.3,Hg1201,77.0,3.885,,9.461,JMC0050701,,,"J.Mater.Chem., 5(1995)701-703",,3.885
20135,Hg0.8Mn0.2Ba2.0Ca1.0Cu2.0O6.2,Hg1212,114.0,3.869,,12.48,JMC0050701,,,"J.Mater.Chem., 5(1995)701-703",,3.869
20136,Hg0.8Ge0.2Ba2.0Ca1.0Cu2.0O6.2,Hg1212,124.0,3.857,,12.599,JMC0050701,,,"J.Mater.Chem., 5(1995)701-703",,3.857
20137,Hg0.8Nd0.2Ba2.0Ca2.0Cu3.0O8.3,Hg1223,128.0,3.852,,15.794,JMC0050701,,,"J.Mater.Chem., 5(1995)701-703",,3.852
20139,Y1.0Sr2.0Cu2.8Al0.1Mo0.1O6.0,Y123,18.0,3.802,,11.475,PSS1870067,"R.Suryanarayanan, et al.,",,"Physica Status Solidi(b), 187(1995) K67-K69",,3.802
20140,Y1.0Sr2.0Cu2.8Al0.1W0.1O6.0,Y123,17.0,3.802,,11.475,PSS1870067,"R.Suryanarayanan, et al.,",,"Physica Status Solidi(b), 187(1995) K67-K69",,3.802
20141,Y1.0Sr2.0Cu2.8Mo0.1W0.1O6.0,Y123,32.0,3.805,,11.52,PSS1870067,"R.Suryanarayanan, et al.,",,"Physica Status Solidi(b), 187(1995) K67-K69",,3.805
20152,Nd2.0Cu1.0F0.2O4.0,T',13.0,3.917,,12.09,SOV0010027,"E.E.Fadeeva, et al.,",,"Zhurnal neorganicheskoy khimii, 41(1996)889-902",1996.0,3.917
20153,Nd2.0Cu1.0F0.3O4.0,T',19.0,3.917,,12.09,SOV0010027,"E.E.Fadeeva, et al.,",,"Zhurnal neorganicheskoy khimii, 41(1996)889-902",1996.0,3.917
20154,Nd2.0Cu1.0F0.4O4.0,T',23.0,3.917,,12.09,SOV0010027,"E.E.Fadeeva, et al.,",,"Zhurnal neorganicheskoy khimii, 41(1996)889-902",1996.0,3.917
20155,Nd2.0Cu1.0F0.5O4.0,T',18.0,3.917,,12.09,SOV0010027,"E.E.Fadeeva, et al.,",,"Zhurnal neorganicheskoy khimii, 41(1996)889-902",1996.0,3.917
20156,Bi2.0Sr2.0Ca1.0Cu2.3O8.0,Bi2212,60.0,5.39,5.34,30.62,SOV0010028,"T.E.Os'kina, Yu.D.Tret'yakov,",,"Zhurnal neorganicheskoykhimii, 41(1996)921-926",1996.0,3.8113055505954905
20207,Y0.8Ba2.0Cu3.0O6.44,Y123,96.0,3.818,3.883,11.629,SOV0010037,"T.N.Kol'tsova, et al.,",,"Neorganicheskie materialy, 33(1997)732-736",1997.0,3.818
20208,Y0.9Ba2.0Cu3.0O6.58,Y123,93.4,3.817,3.881,11.639,SOV0010037,"T.N.Kol'tsova, et al.,",,"Neorganicheskie materialy, 33(1997)732-736",1997.0,3.817
20209,Y1.0Ba2.0Cu3.0O6.69,Y123,97.0,3.817,3.889,11.667,SOV0010037,"T.N.Kol'tsova, et al.,",,"Neorganicheskie materialy, 33(1997)732-736",1997.0,3.817
20210,Y1.1Ba2.0Cu3.0O6.87,Y123,95.9,3.819,3.889,11.667,SOV0010037,"T.N.Kol'tsova, et al.,",,"Neorganicheskie materialy, 33(1997)732-736",1997.0,3.819
20211,Y1.2Ba2.0Cu3.0O6.98,Y123,93.4,3.827,3.894,11.755999999999998,SOV0010037,"T.N.Kol'tsova, et al.,",,"Neorganicheskie materialy, 33(1997)732-736",1997.0,3.827
20232,Hg1.0Ba2.0Cu1.0O4.01,Hg1201,61.0,3.892,,9.529,SOV0010039,"A.M.Abakumov, et al.,",,preprint JINR E14-97-234(1997),1997.0,3.892
20234,Hg1.0Ba2.0Cu1.0FO4.0,Hg1201,97.0,3.881,,9.511,SOV0010039,"A.M.Abakumov, et al.,",,preprint JINR E14-97-234(1997),1997.0,3.881
20235,Hg1.0Ba2.0Cu1.0FO4.0,Hg1201,96.0,3.876,,9.494,SOV0010039,"A.M.Abakumov, et al.,",,preprint JINR E14-97-234(1997),1997.0,3.876
20236,Hg1.0Ba2.0Cu1.0FO4.0,Hg1201,90.0,3.873,,9.489,SOV0010039,"A.M.Abakumov, et al.,",,preprint JINR E14-97-234(1997),1997.0,3.873
20237,Hg1.0Ba2.0Cu1.0FO4.0,Hg1201,88.0,3.872,,9.482,SOV0010039,"A.M.Abakumov, et al.,",,preprint JINR E14-97-234(1997),1997.0,3.872
20238,Hg1.0Ba2.0Cu1.0FO4.0,Hg1201,78.0,3.868,,9.459,SOV0010039,"A.M.Abakumov, et al.,",,preprint JINR E14-97-234(1997),1997.0,3.868
20239,La1.85Sr0.15Cu1.0O4.0,T,39.2,3.773,,13.233,SOV0010041,"M.N.Chlopkin, et al.,",,"Zhurnal experimental'noy i teoreticheskoy fiziki, 112(1997)1386-1395",1997.0,3.773
20240,Y1.0Ba2.0Cu3.0O6.95,Y123,88.5,3.822,3.885,11.67,SOV0010047,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 40(1998)17,1998.0,3.822
20241,Y1.0Ba1.95La0.05Cu3.0O6.98,Y123,89.3,3.82,3.894,11.655,SOV0010047,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 40(1998)17,1998.0,3.82
20242,Y1.0Ba1.9La0.1Cu3.0O6.99,Y123,90.35,3.823,3.895,11.65,SOV0010047,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 40(1998)17,1998.0,3.823
20243,Y1.0Ba1.8La0.2Cu3.0O7.03,Y123,88.7,3.819,3.89,11.65,SOV0010047,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 40(1998)17,1998.0,3.819
20244,Y1.0Ba1.7La0.3Cu3.0O7.1,Y123,80.5,3.838,3.879,11.64,SOV0010047,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 40(1998)17,1998.0,3.838
20245,Y1.0Ba1.6La0.4Cu3.0O7.14,Y123,68.15,3.857,,11.6,SOV0010047,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 40(1998)17,1998.0,3.857
20246,Y1.0Ba1.5La0.5Cu3.0O7.17,Y123,54.1,3.853,,11.58,SOV0010047,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 40(1998)17,1998.0,3.853
20247,Y1.0Ba2.0Cu3.0O6.965,Y123,88.5,3.815,3.881,11.667,SOV0010048,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 39(1997)1520-1525,1997.0,3.815
20248,Y0.95Pr0.05Ba2.0Cu3.0O6.965,Y123,88.0,3.822,3.883,11.684,SOV0010048,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 39(1997)1520-1525,1997.0,3.822
20249,Y0.9Pr0.1Ba2.0Cu3.0O6.965,Y123,85.0,3.823,3.89,11.67,SOV0010048,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 39(1997)1520-1525,1997.0,3.823
20250,Y0.8Pr0.2Ba2.0Cu3.0O6.965,Y123,70.0,3.826,3.895,11.674,SOV0010048,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 39(1997)1520-1525,1997.0,3.826
20251,Y0.7Pr0.3Ba2.0Cu3.0O6.965,Y123,55.0,3.831,3.897,11.666,SOV0010048,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 39(1997)1520-1525,1997.0,3.831
20252,Y0.6Pr0.4Ba2.0Cu3.0O6.965,Y123,35.0,3.836,3.899,11.667,SOV0010048,"V.E.Gasumiants, et al,",,Fizika tverdogo tela (Solid State Physics) 39(1997)1520-1525,1997.0,3.836
20269,Y1.0Ba2.0Cu4.0O8.0,Y124,80.0,3.839,3.869,27.343000000000004,SOV0010117,"I.K.Gopalakrishnan, et al,",,"Philosoph. Mag. B, 71(1995)1137-1143",1995.0,3.839
20270,Y0.8Ce0.1Ca0.1Ba2.0Cu4.0O8.0,Y124,63.0,3.841,3.87,27.188,SOV0010117,"I.K.Gopalakrishnan, et al,",,"Philosoph. Mag. B, 71(1995)1137-1143",1995.0,3.841
20273,Hg1.0Ba2.0Ca2.0Cu3.0O8.28,Hg1223,118.5,3.852,,15.842,SOV0010119,"X.S.Wu, et al.,",,"Physica Status Solidi(a), 152(1995)477-483",,3.852
20274,Hg1.0Ba2.0Ca2.0Cu3.0O8.35,Hg1223,134.0,3.852,,15.842,SOV0010119,"X.S.Wu, et al.,",,"Physica Status Solidi(a), 152(1995)477-483",,3.852
20281,Nd0.7Pr0.3Ba1.0Sr1.0Cu3.0O6.87,RE123,34.0,3.901,,11.674,SOV0010120,"A.Das, R.Suryanarayanan,",,"Mat.Res.Bull., 38(1995)1363-1370",1995.0,3.901
20286,Nd0.7Pr0.3Ba1.25Sr0.75Cu3.0O7.0,RE123,34.0,3.887,3.905,11.71,SOV0010120,"A.Das, R.Suryanarayanan,",,"Mat.Res.Bull., 38(1995)1363-1370",1995.0,3.887
20287,Nd0.7Pr0.3Ba1.15Sr0.85Cu3.0O7.0,RE123,38.0,3.891,,11.701,SOV0010120,"A.Das, R.Suryanarayanan,",,"Mat.Res.Bull., 38(1995)1363-1370",1995.0,3.891
20288,Nd0.7Pr0.3Ba1.0Sr1.0Cu3.0O7.0,RE123,44.0,3.888,,11.695,SOV0010120,"A.Das, R.Suryanarayanan,",,"Mat.Res.Bull., 38(1995)1363-1370",1995.0,3.888
20314,Y1.0Ba2.0Cu3.0O6.95,Y123,88.0,3.822,3.885,11.67,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.822
20315,Y1.0Ba1.95La0.05Cu3.0O6.98,Y123,90.0,3.82,3.894,11.655,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.82
20316,Y1.0Ba1.9La0.1Cu3.0O6.99,Y123,91.0,3.823,3.895,11.63,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.823
20317,Y1.0Ba1.8La0.2Cu3.0O7.03,Y123,89.0,3.819,3.89,11.65,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.819
20318,Y1.0Ba1.7La0.3Cu3.0O7.1,Y123,80.0,3.828,3.879,11.64,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.828
20319,Y1.0Ba1.6La0.4Cu3.0O7.14,Y123,70.0,3.857,,11.6,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.857
20320,Y1.0Ba1.5La0.5Cu3.0O7.17,Y123,57.0,3.853,,11.58,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.853
20321,Y1.0Ba2.0Cu3.0O6.86,Y123,84.0,3.822,3.885,11.67,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.822
20322,Y1.0Ba1.95La0.05Cu3.0O6.89,Y123,86.0,3.82,3.894,11.655,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.82
20323,Y1.0Ba1.9La0.1Cu3.0O6.92,Y123,87.0,3.823,3.895,11.63,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.823
20324,Y1.0Ba1.8La0.2Cu3.0O6.96,Y123,78.0,3.819,3.89,11.65,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.819
20325,Y1.0Ba1.7La0.3Cu3.0O7.02,Y123,77.0,3.828,3.879,11.64,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.828
20326,Y1.0Ba1.6La0.4Cu3.0O7.04,Y123,59.0,3.857,,11.6,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.857
20327,Y1.0Ba1.5La0.5Cu3.0O7.06,Y123,22.0,3.853,,11.58,PSS0410389,"E.V. Vladimirskaya, I.B. Patrina, M.V. Elizarova, V.E. Gasumyantz,",,[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389,1999.0,3.853
